id,book_title,book_author,book_narrator,book_genre,book_year,book_length,book_publisher,image_link,amazon_link,amazon_price,goodreads
11710,Big Ass Jokes ,"Rudy A. Swale
Niki",,,2009,480 pages,Ulysses Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328751683l/6142414.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6142414&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/6142414-the-big-ass-book-of-jokes?from_search=true&from_srp=true&qid=Q8BkMxcB1Z&rank=1
11712,Tamborine ,Eve Curtis,,,1988,166 pages,E. Curtis,,https://www.goodreads.com/buy_buttons/12/follow?book_id=9508587&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/9508587-the-turning-years?from_search=true&from_srp=true&qid=fxvfAihKA1&rank=1
172,101 Dalmations,Golden Books,,Childrens,,,Golden Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537813821l/42035403.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=42035403&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/42035403-101-dalmations?from_search=true&from_srp=true&qid=uw7dWIJty2&rank=1
1898,Carl Sagan Collection,Various,,,2016,79 pages,Quotes Central,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476374183l/32603298._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=32603298&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/32603298-the-universe?from_search=true&from_srp=true&qid=qBjDLSvoFP&rank=1
1896,Big Finish Classics ,"Marc Platt
L. Frank Baum
Nigel Fairs
Rachel Atkins
Ally Doman
Stuart Manning
Scott Handcock",,Fantasy,2015,,Big Finish Productions Ltd,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451707614l/28428020._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=28428020&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,3.69,https://www.goodreads.com/book/show/28428020-the-wonderful-wizard-of-oz?from_search=true&from_srp=true&qid=Jyr7KZLELk&rank=1
11668,Hilarious,John Moe,,Nonfiction,2020,304 pages,St. Martin's Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572995994l/51178017._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=51178017&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/51178017-the-hilarious-world-of-depression?from_search=true&from_srp=true&qid=hta6LzHzJB&rank=1
11670,Live In Houston,Louis ck,,,,,,,https://www.goodreads.com/buy_buttons/12/follow?book_id=38202382&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/38202382-louis-ck-live-in-houston?from_search=true&from_srp=true&qid=RebbfRlG17&rank=1
11672,Shameless,Lex Martin,,Romance,,394 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460958287l/29282745._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=29282745&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/29282745-shameless?from_search=true&from_srp=true&qid=PyrA02X0Xy&rank=1
11674,Unmasked,Monica McCarty,,Romance,2007,408 pages,Ballantine Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351574019l/1215924.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=1215924&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,5.99,https://www.goodreads.com/book/show/1215924.Highlander_Unmasked?from_search=true&from_srp=true&qid=sd3gAVRE7z&rank=1
11676,Chewed Up ,"Dean Hale
Michael Slack",,Childrens,2011,32 pages,Bloomsbury USA Childrens,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312075128l/9653049.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=9653049&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/9653049-scapegoat?from_search=true&from_srp=true&qid=zjVTh3Ljvm&rank=1
11678,Beacon Theatre,,,,,,,,,,
11680,Oh My God 2013,,,,,,,,,,
11682,One Night Stand,Chelsea Handler,,Nonfiction,2005,213 pages,Bloomsbury USA ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388631721l/35982.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=35982&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/35982.My_Horizontal_Life?from_search=true&from_srp=true&qid=kxWD4HH2AB&rank=1
11684,Emotionally Unavailable,Audrey Murray,,Nonfiction,2018,394 pages,William Morrow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528071000l/36381102.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=36381102&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.99,https://www.goodreads.com/book/show/36381102-open-mic-night-in-moscow?from_search=true&from_srp=true&qid=KlD10Vfi4y&rank=1
11686,Walk Your Way Out ,Sarah Janisse Brown,,,2017,118 pages,CreateSpace Independent Publishing Platform,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520460576l/39076742._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=39076742&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/39076742-walk-by-faith-not-by-sight---90-day-pocket-planner?from_search=true&from_srp=true&qid=F8qOoCYBJG&rank=1
11688,Im Sorry You Feel That Way ,Diana Joseph,,Autobiography,2009,206 pages,Putnam Adult ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348325014l/3564733.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=3564733&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,4.99,https://www.goodreads.com/book/show/3564733-i-m-sorry-you-feel-that-way?from_search=true&from_srp=true&qid=EHvIwBz9Se&rank=1
11690,Paper Tiger ,"Lisa Brackmann
Lisa Brackman",,Fiction,2010,368 pages,Soho Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320545030l/7542399.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7542399&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/7542399-rock-paper-tiger?from_search=true&from_srp=true&qid=csoTPx3Rn8&rank=1
11692,You People Are All The Same ,,,,,,,,,,
1420,"Oxford Very Short Introduction, 30 Courses ",,,,,,,,,,
11734,Norm Macdonald,Norm Macdonald,,Humor,2016,240 pages,Spiegel & Grau,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468269907l/28686959.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=28686959&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/28686959-based-on-a-true-story?from_search=true&from_srp=true&qid=gI09yMCKQh&rank=1
11834,Crime and Punishment ,"Fyodor Dostoyevsky
David McDuff",,Classics,2002,671 pages,Penguin ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382846449l/7144.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7144&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,3.99,https://www.goodreads.com/book/show/7144.Crime_and_Punishment?from_search=true&from_srp=true&qid=fDKrQDrisJ&rank=1
11836,The Idiot,"Fyodor Dostoyevsky
Anna Brailovsky
Constance Garnett
Joseph Frank",,Classics,2003,667 pages,Modern Library ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327865902l/12505.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=12505&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,2.99,https://www.goodreads.com/book/show/12505.The_Idiot?from_search=true&from_srp=true&qid=KMgTGwRwjx&rank=1
11838,The Brothers Karamazov,"Fyodor Dostoyevsky
Fyodor Dostoyevsky
Richard Pevear
Larissa Volokhonsky",,Classics,2002,796 pages,"Farrar, Straus and Giroux ",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427728126l/4934.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=4934&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.99,https://www.goodreads.com/book/show/4934.The_Brothers_Karamazov?from_search=true&from_srp=true&qid=RDJd05LoM8&rank=1
11840,The Gambler,Kristen Ashley,,Romance,2011,629 pages,"Amazon Digital Services, Inc.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327890208l/11227041.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=11227041&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,3.99,https://www.goodreads.com/book/show/11227041-the-gamble?from_search=true&from_srp=true&qid=OBVeGAf75e&rank=1
11842,Notes from Underground,"Fyodor Dostoyevsky
Andrew R. MacAndrew
Ben Marcus",,Classics,2004,233 pages,Signet ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411241656l/17876.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17876&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,0.99,https://www.goodreads.com/book/show/17876.Notes_from_Underground_White_Nights_The_Dream_of_a_Ridiculous_Man_and_Selections_from_The_House_of_the_Dead?from_search=true&from_srp=true&qid=oBOLsoW9Th&rank=1
11844,Devils,Lauren Weisberger,,Womens Fiction,2006,432 pages,Anchor Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179604l/5139.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=5139&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/5139.The_Devil_Wears_Prada?from_search=true&from_srp=true&qid=DNjbhkyrwJ&rank=1
11846,The Double,Chris Bohjalian,,Fiction,2007,384 pages,Crown ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348690366l/126807.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=126807&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.99,https://www.goodreads.com/book/show/126807.The_Double_Bind?from_search=true&from_srp=true&qid=8WUFYsUpTg&rank=1
11848,Dream of a Ridiculous Man ,"Fyodor Dostoyevsky
Andrew R. MacAndrew
Ben Marcus",,Classics,2004,233 pages,Signet ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411241656l/17876.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17876&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,0.99,https://www.goodreads.com/book/show/17876.Notes_from_Underground_White_Nights_The_Dream_of_a_Ridiculous_Man_and_Selections_from_The_House_of_the_Dead?from_search=true&from_srp=true&qid=2GM7m9HGXO&rank=1
11850,A Gentle Spirit ,Mark Chanski,,Christian,2008,240 pages,Calvary Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348710945l/4002980.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=4002980&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/4002980-womanly-dominion?from_search=true&from_srp=true&qid=iyHkLVD1oE&rank=1
11852,Poor People ,Amy Sedaris,,Humor,2010,304 pages,Grand Central Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442799544l/7936233._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7936233&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/7936233-simple-times?from_search=true&from_srp=true&qid=QewJATkVLE&rank=1
11854,The Adolescent ,Mary Pipher,,Nonfiction,2005,293 pages,Riverhead Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441333242l/159760._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=159760&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,5.49,https://www.goodreads.com/book/show/159760.Reviving_Ophelia?from_search=true&from_srp=true&qid=rrBWmx2QBG&rank=1
1422,The Diary of Adam & Eve,"Mark Twain
John Updike",,Classics,2002,95 pages,Hesperus Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374097796l/108202.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=108202&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,2.99,https://www.goodreads.com/book/show/108202.The_Diaries_of_Adam_and_Eve?from_search=true&from_srp=true&qid=p29BzUGK4h&rank=1
2847,This is Going to Hurt,Adam Kay,,Nonfiction,2017,256 pages,Picador,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495900231l/35235302._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=35235302&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/35235302-this-is-going-to-hurt?from_search=true&from_srp=true&qid=raS6HOKvjy&rank=1
2909,Grokking Algorithms ,Aditya Y. Bhargava,,Computer Science,2015,256 pages,Manning Publications Co,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458747997l/22847284._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22847284&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/22847284-grokking-algorithms-an-illustrated-guide-for-programmers-and-other-curio?from_search=true&from_srp=true&qid=nS5t2u6CtJ&rank=1
852,The Gulag Archipelago ,"Aleksandr Solzhenitsyn
Edward E. Ericson Jr.",,History,2002,472 pages,HarperCollins ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388293026l/70561.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=70561&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/70561.The_Gulag_Archipelago_1918_1956?from_search=true&from_srp=true&qid=H45fdr55Qc&rank=1
12052,Exploitative Play in Live Poker How to Manipulate Your Opponents into Making Mistakes ,Alexander Fitzgerald,,Sports,2018,245 pages,D&B Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542736603l/42876949._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=42876949&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/42876949-exploitative-play-in-live-poker?from_search=true&from_srp=true&qid=4ORzfNB2Pm&rank=1
11922,Midnight in Mexico ,Alfredo Corchado,,Nonfiction,2013,304 pages,Penguin Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356076386l/16158595.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=16158595&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/16158595-midnight-in-mexico?from_search=true&from_srp=true&qid=oDmITiISaH&rank=1
11912,Whistlowers Honesty in America From Washington to Trump,,,,,,,,,,
11896,"The Go-Giver, Expanded Edition A Little Story About a Powerful Business Idea ","Bob Burg
John David Mann",,Business,2015,150 pages,Portfolio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517792270l/38350595._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=38350595&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/38350595-the-go-giver-expanded-edition?from_search=true&from_srp=true&qid=T7xfB0bJYw&rank=1
12068,How to Feed a Brain ,"Cavin Balaster
Elisabeth A. Wilson
Datis Kharrazian",,Health,2018,218 pages,Feed a Brain LLC,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514646741l/37774244._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=37774244&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/37774244-how-to-feed-a-brain?from_search=true&from_srp=true&qid=6VbtIXrfgD&rank=1
2335,Post Office ,Charles Bukowski,,Fiction,2002,208 pages,Ecco Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424999238l/51504.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=51504&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.99,https://www.goodreads.com/book/show/51504.Post_Office?from_search=true&from_srp=true&qid=nOTFcU4nBO&rank=1
2337,Women ,Louisa May Alcott,,Classics,2004,449 pages,Signet Classics ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562690475l/1934._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=1934&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,2.99,https://www.goodreads.com/book/show/1934.Little_Women?from_search=true&from_srp=true&qid=YraibeWgHY&rank=1
2339,Factotum ,Charles Bukowski,,Fiction,2002,208 pages,Ecco ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407706616l/497199.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=497199&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.49,https://www.goodreads.com/book/show/497199.Factotum?from_search=true&from_srp=true&qid=DeO3mOgl8S&rank=1
2341,At Terror Street and Agony Way,Charles Bukowski,,Poetry,2000,,Ellipsis Arts ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328047976l/2525115.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=2525115&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/2525115.At_Terror_Street_And_Agony_Way?from_search=true&from_srp=true&qid=LCfHxMxinY&rank=1
2343,"Neither Bought For Gold, Nor To The Devil Sold- The Life And Hazardous Times Of Charles Bukowski",Keith Rodway,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495287922l/17315330._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17315330&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/17315330-neither-bought-for-gold-nor-to-the-devil-sold?from_search=true&from_srp=true&qid=pc1FhoJKGd&rank=1
2345,Solid Citizen ,David Wishart,,Mystery,2013,224 pages,Creme de la Crime,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366275985l/17707251.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17707251&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.79,https://www.goodreads.com/book/show/17707251-solid-citizens?from_search=true&from_srp=true&qid=aPq4T05Khj&rank=1
2347,Uncensored ,"Legs McNeil
Gillian McCain",,Music,2006,452 pages,Grove Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436668905l/14595._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=14595&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/14595.Please_Kill_Me?from_search=true&from_srp=true&qid=gCVUItODPl&rank=1
2349,Ham on Rye ,Charles Bukowski,,Fiction,2014,288 pages,Ecco ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388195001l/38501.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=38501&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/38501.Ham_on_Rye?from_search=true&from_srp=true&qid=k5D5DmeGgP&rank=1
2351,Hollywood ,"Leah Remini
Rebecca Paley",,Nonfiction,2015,256 pages,Ballantine Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491248986l/26827675.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=26827675&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/26827675-troublemaker?from_search=true&from_srp=true&qid=x54xGTyxmH&rank=1
2353,Hot Water Music ,Charles Bukowski,,Fiction,2002,224 pages,Ecco ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428126071l/50453.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=50453&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.99,https://www.goodreads.com/book/show/50453.Hot_Water_Music?from_search=true&from_srp=true&qid=ADAJ0KnB08&rank=1
2601,"Human Diversity - The Biology of Gender, Race, and Class ",Charles Murray,,Science,2020,528 pages,Twelve,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571543654l/48510255._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=48510255&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/48510255-human-diversity?from_search=true&from_srp=true&qid=mfx1Jlb0Nb&rank=1
11906,The Trial of Henry Kissinger,Christopher Hitchens,,Politics,2002,161 pages,Verso ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386749235l/43377.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43377&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.99,https://www.goodreads.com/book/show/43377.The_Trial_of_Henry_Kissinger?from_search=true&from_srp=true&qid=lbKBt6t47e&rank=1
